               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 171,            0.010189,           0.0053989,                   0,             0.99953,                   1,               0.995,             0.98118,           0.0063613,            0.002961,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.009735,           0.0052086,                   0,             0.99952,                   1,               0.995,             0.98145,           0.0065337,           0.0027875,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.011614,           0.0065452,                   0,             0.99949,                   1,               0.995,             0.98098,           0.0056005,           0.0027317,                   0,            0.001486,            0.001486,            0.001486
                 174,              0.0101,           0.0060213,                   0,             0.99951,                   1,               0.995,             0.97963,           0.0057786,           0.0026621,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.011182,           0.0053797,                   0,             0.99952,                   1,               0.995,             0.98192,           0.0054946,           0.0025795,                   0,            0.001387,            0.001387,            0.001387
                 176,           0.0092843,           0.0056026,                   0,             0.99949,                   1,               0.995,             0.98514,           0.0055494,           0.0025949,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.011842,           0.0057945,                   0,             0.99951,                   1,               0.995,             0.98584,           0.0057628,           0.0026437,                   0,            0.001288,            0.001288,            0.001288
                 178,           0.0098378,           0.0058553,                   0,             0.99953,                   1,               0.995,             0.98635,           0.0058703,            0.002734,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.010803,           0.0052961,                   0,             0.99949,                   1,               0.995,             0.99028,           0.0058527,            0.002746,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.011035,           0.0063529,                   0,             0.99949,                   1,               0.995,             0.99013,           0.0057012,           0.0026072,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,           0.0094318,           0.0049637,                   0,             0.99951,                   1,               0.995,             0.98967,             0.00559,           0.0025498,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.010474,           0.0063665,                   0,             0.99952,                   1,               0.995,             0.98699,           0.0059578,            0.002591,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,           0.0088722,           0.0055388,                   0,             0.99951,                   1,               0.995,             0.99018,            0.005682,           0.0026108,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.012034,           0.0055807,                   0,              0.9995,                   1,               0.995,             0.99275,           0.0056758,            0.002667,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,           0.0097989,           0.0048723,                   0,             0.99951,                   1,               0.995,             0.99347,           0.0059227,           0.0026819,                   0,            0.000892,            0.000892,            0.000892
                 186,           0.0091552,             0.00587,                   0,             0.99951,                   1,               0.995,               0.991,            0.005985,           0.0025786,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.010456,           0.0059738,                   0,             0.99951,                   1,               0.995,             0.98841,           0.0056518,           0.0025596,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.010293,           0.0056186,                   0,             0.99951,                   1,               0.995,             0.99156,           0.0058347,           0.0025866,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,           0.0087424,           0.0052482,                   0,             0.99951,                   1,               0.995,             0.99291,           0.0055447,           0.0025182,                   0,            0.000694,            0.000694,            0.000694
                 190,           0.0094194,           0.0063503,                   0,             0.99951,                   1,               0.995,             0.99132,           0.0056571,           0.0024897,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.011134,           0.0054348,                   0,             0.99952,                   1,               0.995,             0.99214,           0.0050959,           0.0024153,                   0,            0.000595,            0.000595,            0.000595
                 192,           0.0088234,           0.0057759,                   0,             0.99951,                   1,               0.995,              0.9923,           0.0050515,           0.0023428,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,           0.0080645,           0.0047563,                   0,             0.99952,                   1,               0.995,             0.99291,           0.0053319,           0.0023108,                   0,            0.000496,            0.000496,            0.000496
                 194,           0.0094469,           0.0049631,                   0,             0.99953,                   1,               0.995,             0.98976,           0.0053607,           0.0022378,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,           0.0073248,           0.0046512,                   0,             0.99953,                   1,               0.995,             0.99141,           0.0053093,           0.0021851,                   0,            0.000397,            0.000397,            0.000397
                 196,           0.0083415,           0.0048417,                   0,             0.99953,                   1,               0.995,              0.9908,           0.0052131,           0.0021463,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.010574,           0.0057177,                   0,             0.99954,                   1,               0.995,             0.99205,           0.0050909,            0.002131,                   0,            0.000298,            0.000298,            0.000298
                 198,           0.0095123,           0.0057205,                   0,             0.99954,                   1,               0.995,             0.99267,           0.0050029,           0.0021105,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,           0.0091308,           0.0053334,                   0,             0.99953,                   1,               0.995,             0.99265,           0.0049124,           0.0020994,                   0,            0.000199,            0.000199,            0.000199
